id,theme_id,category_id,start_m,investments_m,crowdfunding_m,team_idx,tech_idx,comp_idx,social_idx,demand_idx
1357,1,6,270133,7774032,765038,6.9,7.5,2.4,7.6,9.8
1358,15,15,570081,1425575,4317177,9.3,9.5,5.7,5.3,9.7
1359,14,13,253971,4310395,2334802,9.3,8.1,2.3,4.3,9.3
1360,11,10,380293,1042043,1307869,3.9,9.1,7.3,1.3,4.7
1361,9,6,527083,9477271,3118197,10.0,1.8,1.5,4.4,2.1
1362,2,10,961008,5113346,4535358,1.1,1.0,3.0,7.8,8.6
1363,2,10,285172,5167381,4205044,3.4,5.1,9.6,4.9,1.3
1364,15,9,392632,9144913,151930,9.3,6.9,7.3,7.5,6.0
1365,3,3,795006,8055658,978816,9.3,2.9,8.6,3.3,8.0
1366,8,6,817352,4801598,410701,7.7,4.4,8.7,3.7,8.3
1367,13,5,349970,2489283,926459,1.5,1.2,9.6,9.6,1.7
1368,9,5,847880,784089,3808593,3.7,9.6,1.9,9.2,4.3
1369,15,12,728493,2756344,3469316,1.2,8.7,3.6,8.7,4.7
1370,5,16,151409,3799558,3144225,8.0,8.3,8.1,3.0,9.0
1371,7,12,681531,9510434,449428,1.2,5.8,7.7,4.6,8.3
1372,3,9,759401,8699639,3228168,2.5,4.9,9.8,3.1,9.7
1373,15,2,242664,1042033,639408,8.6,2.9,9.5,6.4,5.1
1374,5,3,871950,6704295,3921369,4.3,9.1,8.9,7.2,9.0
1375,8,4,531789,2153067,175241,3.0,1.1,1.7,1.8,2.7
1376,11,16,785440,3568767,2597143,9.1,7.5,7.8,6.5,10.0
1377,10,7,672907,4636754,2833917,3.9,2.1,1.8,3.2,9.3
1378,16,16,239808,4564556,4541652,3.3,5.4,4.8,4.0,9.4
1379,2,1,588752,5395045,3604238,1.6,9.8,6.8,9.1,6.7
1380,10,8,346036,1310610,2668459,9.0,2.5,9.7,7.6,9.7
1381,13,12,166816,6138076,846647,2.0,5.7,8.5,8.1,4.9
1382,3,4,993538,4781119,4814744,5.4,3.9,2.0,5.6,6.6
1383,10,4,792497,5252171,3552738,5.3,3.9,1.3,1.3,5.3
1384,1,6,211044,5631907,3059051,8.2,2.5,1.8,7.3,5.6
1385,3,16,147681,3994480,875939,2.4,2.2,4.0,7.0,2.7
1386,4,14,707877,5383288,2991558,5.1,8.5,4.4,3.1,6.9
1387,12,14,572412,9763696,897184,8.7,7.1,8.7,8.8,3.4
1388,14,6,179764,9682053,4884196,9.4,8.5,4.9,2.5,8.2
1389,2,4,895728,1833000,4906658,3.6,5.8,7.3,6.6,1.1
1390,11,14,729989,1022119,2600012,7.4,9.5,9.7,4.0,4.7
1391,1,16,411863,3032025,3181955,1.2,8.9,4.2,3.5,4.8
1392,7,13,209864,2270712,1490015,3.5,4.0,9.5,7.9,3.7
1393,16,7,787316,6185967,3955824,1.3,9.9,8.5,8.8,3.2
1394,10,4,745868,2128331,4815174,8.4,9.6,7.4,3.9,2.6
1395,2,9,556661,6937585,1293581,2.2,4.3,1.1,6.0,1.4
1396,6,5,707479,4916949,3579847,7.9,4.6,5.7,3.9,2.4
1397,15,2,673001,9650579,413205,7.5,3.4,6.4,3.0,9.0
1398,11,7,688443,7978786,4922643,5.5,5.5,9.9,6.0,2.8
1399,11,6,319620,639001,3511245,9.7,4.0,4.7,9.8,1.1
1400,10,11,696371,5713453,3437525,1.3,9.8,8.5,3.6,5.1
1401,14,4,414587,4132340,3495990,3.1,4.8,4.5,5.3,7.0
1402,13,4,266815,2670399,3505032,9.3,8.7,3.0,9.5,3.2
1403,1,8,410739,5234436,965602,5.3,9.4,8.4,7.0,7.6
1404,6,15,603594,5962868,3548538,4.5,4.2,5.7,1.9,8.0
1405,10,7,603815,5422030,278274,1.6,4.8,4.6,3.7,4.7
1406,10,13,597934,6467876,4268445,5.4,2.0,9.1,6.1,5.7
1407,11,6,450135,4170925,1733291,3.9,5.2,6.6,7.2,5.4
1408,6,7,364654,2676930,3340882,5.7,8.3,6.1,4.5,5.9
1409,16,9,862676,5153047,1696686,1.2,5.4,3.2,3.5,6.0
1410,15,16,499760,3090381,2447689,8.8,8.8,8.2,5.7,5.4
1411,4,13,683589,1867278,2767649,7.7,4.8,9.5,5.4,5.0
1412,5,1,360497,8127688,3805918,7.7,6.7,2.6,1.1,9.2
1413,7,6,582387,7557611,1663238,5.0,5.7,8.3,1.8,5.3
1414,13,12,193643,5030989,1734584,9.9,3.9,6.5,4.4,8.0
1415,11,10,368609,9505978,1929871,7.1,9.7,3.6,10.0,1.7
1416,8,4,625320,5454696,3098936,2.7,7.5,3.2,7.8,5.0
1417,11,7,660933,9532613,2060369,10.0,2.4,8.6,4.4,2.8
1418,6,14,914054,4968696,4377921,9.1,9.3,5.1,3.8,3.8
1419,11,1,225553,4825934,4600843,7.5,8.6,2.9,9.7,3.7
1420,4,11,601889,7122467,3728275,8.3,7.8,1.6,6.8,8.6
1421,6,5,933020,2245120,3820336,6.2,3.4,2.4,2.7,8.4
1422,5,4,932636,6821980,533438,8.1,8.1,4.6,8.6,5.4
1423,13,16,349607,6881385,4986988,8.1,5.7,1.8,8.6,8.5
1424,1,10,714729,1660948,3130042,6.4,8.6,7.2,1.5,1.7
1425,10,10,947391,6904651,2403017,6.8,3.3,2.9,8.5,9.2
1426,16,2,181762,3841553,4230492,4.9,5.9,4.9,4.6,2.0
1427,16,15,823915,1534970,2616300,5.0,6.5,6.4,5.0,9.3
1428,14,6,879921,5002183,3189060,5.4,2.0,3.4,2.4,8.4
1429,5,16,639637,4097285,2223571,5.4,4.0,4.4,9.2,4.8
1430,11,11,622567,6064211,4438279,1.9,1.4,6.0,2.2,5.2
1431,7,7,963055,3379333,4519555,2.1,4.9,3.6,4.8,9.9
1432,12,7,458996,7184792,3656981,7.9,4.5,7.3,6.1,5.6
1433,8,1,565474,773292,237255,3.9,9.1,9.0,8.4,8.1
1434,3,4,907069,9636937,2394673,4.1,9.1,5.1,1.9,8.0
1435,13,8,329405,7782088,3481225,9.8,1.4,6.7,3.5,5.4
1436,4,10,128834,8121110,1469131,2.7,8.6,3.4,2.1,6.3
1437,12,3,233970,995939,4291404,3.8,7.4,3.8,8.3,7.5
1438,7,5,960794,2241111,3892526,7.9,4.6,1.7,9.4,2.8
1439,1,11,678170,7237532,2336523,1.2,6.1,7.9,9.6,9.6
1440,1,7,595154,9045479,603532,5.1,8.1,3.0,4.1,9.9
1441,2,11,117557,7870730,3351499,7.8,1.2,7.5,1.7,2.3
1442,9,13,727963,2746279,4926112,8.9,4.2,3.6,2.6,1.3
1443,5,13,670407,2678088,1329356,8.3,3.4,7.7,1.8,4.1
1444,5,12,664008,2559541,3919562,8.1,7.5,3.7,7.3,6.4
1445,7,1,936106,6119927,4958678,6.5,3.0,2.9,1.8,3.0
1446,5,11,298073,4388398,1434363,9.5,6.2,6.8,4.3,9.9
1447,3,5,948127,6642656,2910326,4.5,6.6,3.1,2.9,6.7
1448,11,9,360728,5082796,4068087,6.3,4.4,5.5,8.0,6.9
1449,16,4,351894,7554417,3971073,1.8,9.1,4.3,6.7,9.9
1450,3,6,515137,5229166,3722624,1.8,8.9,4.5,3.2,6.4
1451,14,5,811092,2972637,2531160,8.3,5.1,3.4,2.6,10.0
1452,2,7,523342,8022366,4643667,7.0,3.5,3.2,2.0,8.9
1453,14,4,237938,6669358,1223234,8.7,9.7,9.6,5.8,4.8
1454,15,4,933206,7259492,542959,8.9,2.7,5.2,1.2,2.8
1455,16,15,184460,1366664,3133867,9.3,6.6,7.1,8.2,5.6
1456,3,8,861569,3506873,3182090,1.4,9.6,8.7,5.6,7.1
1457,1,6,897670,5163179,2943777,8.8,4.1,9.1,6.2,6.0
1458,5,6,190863,7332134,4502997,2.4,6.5,5.5,9.2,3.8
1459,5,11,378789,8214583,2709481,1.9,2.9,1.0,1.8,9.5
1460,12,8,148326,2361767,4490347,8.2,5.3,4.4,6.4,8.6
1461,6,7,760183,7802524,2078401,4.7,9.6,8.7,9.3,6.7
1462,13,15,958648,8070441,2114681,2.5,2.2,9.8,3.6,1.4
1463,16,13,446119,2110770,4657322,5.7,6.5,7.7,7.7,9.6
1464,4,15,314466,4119364,3344111,8.1,8.8,3.0,6.1,1.7
1465,7,14,941728,4489197,691456,9.6,7.5,2.2,4.4,1.2
1466,14,1,255445,4657860,3436354,8.6,9.7,6.3,8.9,1.3
1467,3,16,412354,6170141,1715514,4.2,2.2,7.0,5.2,7.4
1468,8,11,779257,8562137,1770821,2.9,6.6,8.1,2.3,4.4
1469,12,6,977533,6723145,647309,7.5,2.3,7.1,7.6,8.8
1470,5,13,906578,4813136,4700122,9.4,10.0,2.8,2.4,5.5
1471,8,12,966672,2118960,1127340,2.4,1.5,8.7,5.6,5.3
1472,7,16,724564,8395452,557379,1.0,9.0,2.7,8.2,3.0
1473,12,11,655144,1064652,1669255,2.9,1.9,5.2,5.2,8.4
1474,5,9,510859,7762094,2892337,2.4,9.8,8.2,7.1,4.0
1475,3,16,525112,4064803,3299577,3.7,6.4,3.0,1.9,5.6
1476,9,10,134952,3956208,3275153,4.3,7.3,8.3,9.7,1.4
1477,9,15,870037,3280657,3869816,5.8,7.2,5.5,9.8,4.1
1478,16,8,432398,6785120,3845963,6.8,4.6,3.9,9.6,7.1
1479,7,2,140834,993924,3280727,3.9,7.7,6.7,7.0,2.8
1480,8,15,915342,6732191,681292,9.0,3.3,4.4,1.1,2.7
1481,3,11,772293,8026002,1737912,3.8,4.9,9.3,8.7,7.2
1482,5,16,280748,3915324,4153118,1.6,5.6,8.1,9.7,9.2
1483,3,9,822342,3762134,791062,5.4,4.9,4.7,6.0,4.4
1484,13,16,698094,5217786,1850998,4.6,1.3,6.5,6.0,9.5
1485,13,7,452897,4273663,1285711,5.9,8.6,6.7,3.4,9.7
1486,10,12,715709,9512111,291150,7.2,8.3,9.8,4.0,8.7
1487,7,8,396471,694763,4813613,6.2,9.2,3.4,6.2,2.9
1488,16,16,957062,4086608,804558,6.3,4.8,3.5,1.4,5.4
1489,4,13,868906,7954761,353597,3.6,1.7,8.9,1.9,1.5
1490,2,6,907790,6025713,1861775,9.7,3.3,4.4,8.9,2.3
1491,12,5,648624,5452129,1115121,6.7,1.1,8.2,2.1,4.2
1492,1,15,938115,9708523,2986754,5.1,9.0,1.3,5.7,3.5
1493,9,11,279436,6910304,4466271,4.1,6.7,8.9,4.4,3.3
1494,10,16,170962,9745642,4937057,7.1,2.2,4.0,5.5,5.0
1495,7,12,278220,9945305,500534,4.7,5.4,9.7,8.9,6.4
1496,13,16,605271,6615124,813104,9.4,8.5,4.3,6.6,1.1
1497,16,13,376428,8935397,3301083,8.9,7.5,4.4,1.4,4.9
1498,5,5,710832,9103640,2782512,7.2,9.3,1.1,2.9,2.3
1499,13,12,500699,9881820,2420593,9.8,6.8,1.9,6.1,9.2
1500,7,12,205761,7964987,3145139,2.3,9.3,7.6,6.5,7.6
1501,12,1,501777,6277786,3530483,2.2,7.9,1.8,6.0,7.4
1502,14,15,834043,995013,2430603,4.9,6.4,3.8,3.4,5.2
1503,7,11,554730,4282732,1835156,3.5,9.8,1.9,5.0,3.2
1504,3,11,297479,3699497,971109,2.3,2.4,2.4,4.0,1.8
1505,7,3,221369,794239,3266792,5.8,6.2,5.9,8.5,1.0
1506,12,13,166937,8084686,3527298,2.1,1.3,6.3,7.6,1.8
1507,10,13,223480,3630400,285571,7.1,6.9,5.5,6.2,7.5
1508,1,12,335771,8507705,2849059,2.8,6.1,7.3,8.0,3.4
1509,7,14,399553,2838758,4366988,3.3,9.8,1.5,3.3,6.4
1510,1,1,519595,5411391,1381372,2.1,6.1,6.3,1.1,8.7
1511,11,15,180391,8190361,2089937,2.1,6.2,2.8,4.2,4.7
1512,7,2,724903,3862747,3553908,7.0,1.6,7.0,7.4,1.2
1513,16,15,220301,4882162,3381533,3.3,9.9,9.2,4.3,4.7
1514,6,15,216968,9796582,1754033,1.9,9.9,3.2,2.3,5.6
1515,2,14,450611,1358291,304677,4.2,3.0,8.6,7.9,6.5
1516,12,11,867765,1237282,4079106,9.7,1.7,3.2,8.0,1.6
1517,15,12,633275,3766637,3898556,9.0,5.0,7.8,2.7,6.8
1518,12,15,860295,7783322,412943,6.1,1.8,2.9,1.9,3.2
1519,8,6,838766,9481158,4614067,6.1,8.7,1.3,3.2,9.3
1520,9,10,848148,7894767,3163416,6.1,3.1,2.5,4.7,8.3
1521,4,3,666447,5450211,4868152,7.2,6.8,4.4,3.5,8.7
1522,7,12,706943,4069169,601511,7.3,1.8,4.0,4.6,5.2
1523,13,14,699318,3250646,811754,5.6,9.3,3.5,4.1,1.7
1524,15,16,233500,4605211,3511998,4.7,7.9,3.1,7.0,3.0
1525,12,1,803364,4061293,3935549,7.3,1.7,3.9,4.0,9.3
1526,6,11,982482,6241872,3987071,7.2,6.6,3.1,1.3,1.6
1527,12,15,116361,3613453,2829204,3.5,2.7,2.3,6.5,6.4
1528,4,12,709925,7857411,4530504,1.9,2.5,8.8,1.5,1.6
1529,14,9,467353,6031693,427642,3.9,4.6,3.1,2.7,7.5
1530,10,2,477097,2242521,247971,9.2,2.2,7.4,8.3,4.2
1531,2,4,621207,7821916,2545733,7.4,1.2,8.3,6.1,7.6
1532,5,9,478013,4324725,2508339,5.4,6.3,1.7,2.7,9.1
1533,7,15,960156,1730280,2655119,5.5,3.0,2.8,3.3,7.4
1534,9,13,344043,5094668,1483125,8.2,7.7,5.6,7.2,8.6
1535,15,16,151412,7132621,2423430,2.0,9.6,6.4,3.0,7.4
1536,14,4,820839,5668008,3073152,5.1,6.7,4.8,5.8,3.8
1537,12,14,202262,7900918,2267692,4.3,4.0,6.7,6.7,4.9
1538,15,9,835331,5169070,4687486,7.3,9.0,3.5,2.5,7.5
1539,11,11,653040,3880646,3995062,6.2,9.0,6.9,4.1,9.9
1540,7,8,684693,7334453,4326648,8.2,3.0,7.3,3.6,3.5
1541,14,12,570077,7219351,390721,4.6,8.9,3.3,6.7,6.1
1542,10,5,166950,714529,3777611,9.3,2.7,5.9,6.0,5.2
1543,8,6,735320,6876082,4277337,7.9,2.0,5.8,8.8,7.5
1544,14,12,703723,4571217,523903,4.5,7.8,1.8,3.8,9.6
1545,10,4,231876,2024367,333948,7.0,4.9,5.4,8.1,9.7
1546,15,16,918670,1377723,4437051,6.0,9.5,8.9,9.6,4.2
1547,2,11,130311,9346964,3010531,5.3,5.1,7.6,5.3,8.9
1548,14,2,124095,8152855,4507007,1.6,8.2,8.0,5.2,3.6
1549,12,14,732731,9244892,4272270,2.2,5.7,2.3,1.4,6.1
1550,2,3,433200,2163051,3156347,8.5,6.3,1.5,5.7,9.9
1551,11,11,198726,7192033,3206690,1.6,8.8,7.6,1.3,6.1
1552,6,13,829704,7722633,1513257,8.6,9.7,1.2,2.1,3.5
1553,1,13,540874,2931517,513838,1.7,4.5,8.3,4.2,6.1
1554,9,16,967515,7394228,760539,1.0,3.6,4.3,4.9,6.4
1555,13,8,131828,2639776,3517690,3.9,1.1,9.0,4.0,2.2
1556,4,7,319462,9971886,4920639,5.5,2.1,3.3,4.4,1.2
1557,4,4,583060,2000349,3421236,2.7,9.0,3.6,6.3,1.8
1558,16,1,173850,7526492,3800635,6.2,5.2,8.7,3.9,1.8
1559,5,14,688115,9529981,4400339,9.9,8.2,5.3,3.6,5.5
1560,1,7,239996,2129240,3082807,5.8,7.2,2.9,9.7,8.9
1561,15,3,915016,5674675,1200935,4.6,3.7,6.6,2.8,8.4
1562,8,16,212836,6194719,3138541,4.3,7.2,7.3,7.0,6.8
1563,1,2,931381,6522172,1507368,6.0,5.7,6.7,1.2,9.2
1564,2,2,832789,2038770,4910235,2.7,1.5,8.3,8.6,5.5
1565,12,12,757631,5092860,269395,7.7,3.8,8.4,7.1,4.3
1566,1,3,544145,5029022,3433364,2.7,2.8,6.7,9.5,9.5
1567,10,14,486294,5808361,4705925,7.9,9.0,7.6,6.1,1.8
1568,8,4,332043,3728410,4473216,3.0,2.4,6.1,5.3,2.1
1569,3,7,800215,4118675,1459182,7.7,1.9,8.7,9.3,7.7
1570,7,4,222594,1128285,3250331,2.6,7.8,4.9,3.5,4.7
1571,12,11,975538,9248691,2282539,7.8,4.0,4.0,7.6,7.0
1572,15,8,412465,3920847,2033019,6.4,1.3,7.1,7.7,9.2
1573,7,5,240301,6427110,1457165,5.5,4.4,7.2,9.3,8.1
1574,11,14,105399,9401133,2767520,1.8,9.7,6.3,8.2,1.3
1575,4,5,263758,3554652,1945124,6.8,3.4,10.0,1.3,2.6
1576,3,11,520266,8787820,1204295,2.5,2.1,2.1,1.8,6.1
1577,9,9,218215,9473094,4060348,8.2,5.1,9.2,4.5,8.7
1578,16,11,385570,7121125,2682149,8.8,9.4,1.2,9.8,3.7
1579,2,1,634647,7135159,4655598,1.9,3.2,9.4,9.2,4.7
1580,11,6,293294,6751915,1834682,3.5,2.8,7.0,2.7,2.8
1581,4,11,940689,7747542,2971744,6.8,8.1,2.7,8.8,9.4
1582,5,15,413701,9102052,2720492,3.6,9.7,1.9,8.7,6.5
1583,8,4,877473,628531,1136389,7.5,7.8,4.5,3.5,8.3
1584,14,13,723896,6464864,895895,2.1,2.9,4.4,8.3,3.6
1585,12,12,292956,4090135,4839947,9.9,6.0,8.1,10.0,6.2
1586,1,14,203479,8817266,3189448,4.0,5.4,9.8,9.5,6.5
1587,9,1,479087,3975498,2925799,5.7,5.3,8.7,2.2,9.5
1588,3,10,802685,1180593,2479435,8.0,3.8,5.8,3.4,7.2
1589,8,6,846340,8589188,601070,2.6,2.9,1.8,2.9,7.4
1590,6,7,146175,2960983,1157767,8.3,4.0,9.2,5.6,3.5
1591,14,9,986690,5999005,4966319,1.9,7.7,1.1,7.4,4.9
1592,11,7,266238,9633371,2909083,5.9,1.1,1.6,4.2,4.0
1593,3,9,683796,2528790,3865895,5.0,8.9,4.5,6.1,6.5
1594,14,4,297547,9833555,2854667,2.6,1.3,1.8,3.7,1.5
1595,2,14,951676,1993613,4084333,5.3,2.6,5.7,2.3,8.9
1596,11,14,915548,1088222,2986162,2.4,8.2,4.4,7.7,4.9
1597,16,3,404836,3156474,1074793,9.4,9.9,1.7,6.2,9.9
1598,12,1,697588,7165552,4752783,6.4,8.2,4.9,7.6,2.3
1599,16,11,818753,4358796,2460394,5.6,4.1,8.4,9.0,5.4
1600,4,13,488566,2752347,1614905,6.3,7.8,2.6,1.8,6.5
1601,4,5,112359,2047508,2028722,7.2,1.2,7.5,3.7,7.1
1602,10,16,958611,7392477,1899818,7.2,9.1,6.0,8.4,9.4
1603,9,9,406954,9816173,4923809,3.3,9.1,6.2,2.7,6.9
1604,13,6,451560,3765330,3230684,2.1,7.8,7.6,4.4,4.6
1605,2,1,278541,8538889,1117897,4.8,2.6,9.6,2.4,3.2
1606,10,16,181911,3180681,1938549,1.6,8.1,1.5,5.1,8.7
1607,10,6,109704,9470240,442861,1.7,1.4,6.4,8.1,6.2
1608,14,14,777655,4577290,135803,8.6,4.9,8.7,7.4,6.2
1609,13,10,670427,4024431,806335,7.3,5.4,6.5,8.1,9.6
1610,9,13,643475,4705489,3683875,1.0,6.8,2.9,9.0,4.4
1611,15,9,895601,3180227,1871193,4.9,9.5,4.7,4.7,1.9
1612,1,13,384050,9583405,2244012,1.7,8.4,4.4,2.3,9.2
1613,15,7,356168,6486345,3710769,8.8,9.8,2.8,8.0,9.6
1614,10,12,536448,3182062,4766369,9.6,2.2,1.6,6.5,7.1
1615,5,16,424857,4043648,3111827,2.4,2.7,5.3,9.1,2.7
1616,12,13,708167,4987244,3017766,8.6,5.9,8.9,6.0,7.7
1617,1,16,315794,3690664,3702413,2.9,9.2,9.9,1.5,7.7
1618,9,14,518099,4974406,277003,1.3,5.6,8.4,1.3,9.1
1619,14,7,945326,7325510,677526,1.7,8.2,1.4,1.1,4.5
1620,13,13,235573,7985717,831203,9.1,3.4,2.6,9.9,6.2
1621,16,12,309997,5168862,2336303,4.7,3.4,4.2,6.2,3.6
1622,9,11,420261,6202957,1935892,3.3,9.9,8.5,4.7,4.2
1623,2,6,302400,8669348,2948135,7.7,9.8,1.1,8.7,9.6
1624,8,10,991637,3775561,1369803,5.4,6.3,3.1,8.1,7.3
1625,1,11,189730,1926580,4965972,8.8,1.9,3.7,3.7,6.4
1626,13,11,879033,7238749,2825242,8.0,4.7,9.0,5.8,2.3
1627,12,2,998370,7305228,1109506,4.7,3.8,9.9,6.9,1.3
1628,14,14,604795,3464679,1523854,3.6,2.3,2.8,6.3,5.3
1629,7,12,202276,3822339,3735520,5.0,5.8,6.3,9.9,5.3
1630,8,10,426965,1784182,3921289,1.7,2.9,10.0,3.6,4.9
1631,12,5,988778,2214630,1347965,1.1,1.6,9.5,4.8,2.0
1632,15,10,418921,719358,1998239,5.6,5.5,7.3,4.1,9.1
1633,6,14,422904,1748179,3341427,7.0,4.2,6.2,3.3,8.2
1634,13,3,510301,6994448,3072914,5.1,2.2,6.0,8.0,2.7
1635,8,5,860603,7139734,4673805,5.1,2.5,5.0,2.3,4.4
1636,9,14,585303,8168963,3145342,7.3,7.4,7.0,2.6,8.6
1637,14,9,629896,4482306,4595574,7.4,5.8,6.0,8.2,4.2
1638,12,5,780327,7280945,755113,2.8,3.5,5.9,3.5,6.4
1639,9,11,427766,6320192,2883756,2.2,2.1,5.3,1.1,9.7
1640,4,12,245921,1965290,1764154,4.4,6.1,1.1,2.6,5.4
1641,2,13,250020,6560411,570111,7.7,1.4,2.8,2.6,5.9
1642,12,4,413595,9075465,4098892,7.2,3.4,3.3,1.5,7.4
1643,6,14,655579,8810594,845070,2.0,4.2,2.8,9.9,4.2
1644,2,14,183492,8729786,1522430,4.9,3.5,1.1,1.2,2.5
1645,8,15,747898,2138530,2123309,4.0,7.0,5.8,3.1,8.9
1646,16,16,162533,3262751,504765,2.2,4.3,2.8,5.6,9.7
1647,13,3,498613,9618087,2026464,4.7,2.9,8.6,9.8,3.1
1648,6,2,422475,3759481,3286459,3.8,9.9,6.5,7.7,1.3
1649,12,11,562042,980099,4766447,2.1,5.3,3.8,4.3,7.0
1650,10,12,198596,5231016,4276684,4.7,1.6,5.7,6.8,7.7
1651,14,2,165138,1623084,1822164,7.7,3.7,8.4,4.8,8.2
1652,5,15,518575,9786844,2355589,8.9,3.6,8.5,3.1,6.8
1653,2,12,768882,5951573,565801,7.9,3.1,2.9,9.3,9.5
1654,12,13,630420,8034561,1262011,7.3,6.2,5.7,9.2,5.4
1655,12,6,570361,6440499,2411491,9.2,5.1,4.1,5.4,5.7
1656,7,13,638429,3965371,844147,8.9,2.1,2.6,7.8,3.4
1657,3,7,958989,2054094,2009009,7.5,1.7,5.1,1.1,4.1
1658,6,7,262905,4790275,2062750,7.7,7.4,1.3,6.8,3.7
1659,3,3,258870,1860674,3252460,3.2,9.5,9.7,8.3,9.9
1660,3,2,886545,8378016,4893590,2.3,4.8,6.6,5.4,6.4
1661,9,9,620514,9217426,2526106,2.8,1.1,4.5,7.7,3.9
1662,3,13,424024,9329500,3487552,7.3,6.0,9.1,3.5,2.4
1663,9,12,574323,5823104,189399,5.3,4.0,1.4,7.4,3.9
1664,10,7,456637,1051374,3122791,3.0,2.0,4.5,4.8,6.5
1665,1,6,987233,2496033,4362359,4.2,9.3,7.4,4.2,4.1
1666,13,16,370444,6417406,442022,4.3,9.0,4.8,4.8,4.7
1667,2,14,625112,2277364,718086,3.0,2.3,1.8,5.0,4.7
1668,8,14,561410,8013738,2243739,1.6,3.3,3.8,2.3,5.3
1669,16,5,208517,6039041,1153729,2.1,9.0,1.3,9.4,8.6
1670,6,11,212608,4614211,2827634,9.9,8.0,3.3,4.4,9.2
1671,14,4,234509,4107417,1029453,6.8,2.6,7.8,4.6,5.2
1672,2,12,229593,4618512,4353142,2.6,6.2,10.0,3.4,6.4
1673,7,13,505313,3799367,910957,4.9,6.0,4.9,8.8,6.1
1674,15,10,473090,7445749,2580917,3.4,5.9,8.9,9.1,5.5
1675,13,11,392594,5435173,769442,3.0,2.1,1.6,3.8,2.1
1676,16,14,902438,1827807,4747094,9.3,5.0,2.1,6.9,5.0
1677,4,14,272789,4530611,785089,6.8,5.8,8.5,9.8,3.0
1678,8,8,193797,8420754,331076,7.0,1.6,9.7,9.4,1.8
1679,4,2,286049,775806,3371733,6.6,1.3,6.2,5.4,4.2
1680,12,1,337108,7126517,4820865,2.0,9.0,2.8,7.9,7.6
1681,8,5,323792,9870654,3380046,5.8,4.5,4.0,2.5,8.6
1682,12,13,939378,4430775,2621893,7.7,2.1,4.7,9.4,4.3
1683,2,7,978045,3922114,1819056,3.0,2.1,5.8,8.9,4.4
1684,8,1,274263,8791449,1539019,8.3,5.2,8.8,4.3,8.6
1685,8,10,959628,2482421,2365336,8.8,1.8,1.5,8.9,8.6
1686,10,6,236947,7317604,320327,7.5,8.3,5.8,2.9,4.1
1687,8,8,800267,5888731,1921275,9.6,6.9,8.0,2.3,2.5
1688,11,2,176974,4626919,4520428,3.2,5.3,7.4,3.8,6.0
1689,14,9,404661,6273812,742680,5.6,7.5,6.1,8.5,2.3
1690,11,9,967476,8565651,800721,9.5,4.5,4.5,2.4,8.7
1691,15,14,660297,8535302,2127255,6.3,9.4,8.1,8.7,6.8
1692,8,9,976939,7484838,3247712,9.4,5.8,2.7,5.5,8.7
1693,16,12,974123,5234754,1540976,5.2,2.7,5.2,5.7,2.5
1694,8,11,368027,6415687,1388058,4.0,7.4,2.5,7.2,8.7
1695,15,8,707679,5173156,883326,8.5,2.2,4.9,8.3,3.9
1696,4,2,726363,5634693,4850164,4.6,10.0,4.7,8.6,3.2
1697,3,5,706043,8144284,2758957,8.5,6.1,3.7,7.3,5.2
1698,6,5,419360,5951837,3291338,3.2,1.7,4.7,9.0,4.0
1699,9,6,448295,660296,1406254,2.7,3.6,7.5,9.9,8.7
1700,16,7,370074,931197,2910998,2.1,3.6,6.7,4.5,9.7
1701,8,7,449369,7894657,3854022,6.8,8.5,3.8,7.0,9.2
1702,12,1,445405,3566095,4470948,4.9,5.3,5.2,3.9,1.1
1703,1,6,506883,4513021,2952985,5.3,3.5,1.8,1.7,6.6
1704,9,1,897222,9544726,3388909,6.6,8.0,9.3,9.4,4.4
1705,11,7,338697,7805127,900996,7.2,6.5,9.1,9.2,8.3
1706,13,9,432545,5193535,3691647,1.7,8.9,9.8,7.4,4.8
1707,8,8,583432,8618340,2126434,9.2,8.7,2.7,2.3,3.2
1708,8,15,477179,1692055,487976,6.4,1.7,5.7,5.3,6.5
1709,11,1,964676,5723487,759685,8.1,5.6,9.3,2.9,9.0
1710,8,7,418043,1826611,1488928,7.2,7.2,9.2,6.0,9.2
1711,13,13,434879,3385985,714546,1.9,2.3,1.1,7.8,4.5
1712,13,4,823877,7268295,1882877,6.8,6.6,9.5,5.1,6.5
1713,16,14,358062,4763456,1109748,6.1,9.4,6.2,8.4,8.1
1714,9,6,537319,8973791,3331330,8.6,6.1,1.6,9.8,4.0
1715,7,9,998615,7702527,370564,6.4,6.3,3.4,8.3,4.0
1716,1,4,244997,5362797,3354268,4.3,1.2,7.2,9.6,6.4
1717,11,12,383802,8305787,3600286,9.0,7.8,8.3,1.6,5.0
1718,9,11,737794,7987794,3399912,5.2,6.1,8.7,3.7,2.7
1719,6,13,827147,931721,3902142,4.2,9.6,8.9,3.5,7.7
1720,8,3,502302,9481549,399904,7.5,3.2,7.6,9.4,8.3
1721,1,5,920788,3578305,3169344,7.7,8.7,3.1,6.0,3.9
1722,1,16,275761,9796324,1240467,4.0,6.0,2.9,9.1,5.9
1723,11,5,143041,4225851,4516952,7.6,3.3,7.8,4.8,3.4
1724,15,7,359304,7378817,1035158,5.6,6.3,1.1,9.3,3.8
1725,5,11,856632,800635,2160331,6.3,7.4,3.4,3.7,3.2
