id,theme_id,category_id,start_m,investments_m,crowdfunding_m,team_idx,tech_idx,comp_idx,social_idx,demand_idx
999,5,8,32000,38500,29584,9.7,2.3,5.8,3.9,6.7
1000,6,7,500,34000,10999,7.1,2.4,2.6,4.1,3.0
1001,9,2,26750,11000,222897,7.3,2.5,2.4,5.7,3.5
1002,7,3,500,38500,200279,5.0,4.5,7.4,3.5,7.3
1003,3,2,45000,29000,180653,7.7,8.6,4.6,3.0,9.9
1004,5,7,25000,29500,36888,7.3,4.9,6.0,5.0,3.6
1005,6,2,45250,26000,116705,5.7,9.2,4.8,9.7,4.1
1006,7,10,25750,11500,70566,7.1,5.0,9.3,8.8,6.7
1007,7,8,6750,32000,72281,4.0,9.5,2.4,6.0,7.9
1008,7,2,26000,46500,38295,1.2,2.0,8.7,8.7,7.1
1009,4,7,40500,6500,20058,8.2,5.2,2.1,2.1,2.6
1010,8,6,19500,24500,119100,1.7,4.8,3.8,4.6,7.7
1011,4,10,48250,6000,1167,8.9,2.5,2.6,7.3,7.3
1012,7,9,1000,1000,127107,2.9,5.2,6.2,3.1,2.5
1013,6,4,38000,7500,132566,5.4,8.6,4.9,4.7,7.2
1014,3,1,18500,16000,102994,2.3,2.7,8.9,9.5,2.7
1015,2,5,6500,3500,154217,3.6,2.4,3.9,4.3,2.5
1016,6,10,5000,11000,235460,9.1,2.5,4.0,4.4,2.3
1017,7,2,38250,47000,223707,9.0,4.8,5.8,5.8,3.0
1018,1,8,28250,36000,67771,8.4,2.6,8.0,2.5,9.7
1019,5,5,2000,42000,58770,7.8,2.5,2.0,6.6,4.7
1020,9,5,6000,32000,92788,7.4,4.1,7.1,1.0,2.3
1021,7,3,36750,28500,33897,7.7,3.9,8.9,9.2,3.4
1022,3,4,35000,33500,124905,3.9,4.1,3.5,5.7,1.9
1023,8,10,48000,7500,60908,8.4,6.2,6.0,6.9,7.0
1024,7,2,10250,19500,193270,8.1,2.9,1.5,3.3,2.2
1025,9,10,48750,13500,198008,4.6,8.4,3.0,8.1,3.7
1026,5,9,28500,21500,197648,6.9,2.5,8.5,5.0,6.0
1027,4,7,33750,31000,83961,7.9,4.4,1.6,7.5,5.4
1028,1,9,16000,39500,53316,9.4,4.1,2.7,8.0,1.5
1029,6,7,27250,3000,88897,9.8,9.5,3.1,1.3,7.0
1030,4,9,27500,42500,36746,2.9,9.1,1.8,5.7,7.3
1031,8,2,12500,46500,157113,1.5,5.5,2.0,8.3,3.4
1032,4,4,43500,44000,91254,2.6,8.6,7.9,8.7,5.5
1033,8,9,7750,17500,148749,7.8,6.3,2.5,4.6,6.2
1034,3,5,5750,21500,55683,7.7,3.0,2.1,3.6,4.7
1035,2,1,42500,39000,174422,7.9,2.6,7.3,7.2,5.1
1036,5,2,45500,45000,122195,7.6,2.2,7.8,4.9,5.9
1037,1,2,16500,45500,167850,2.7,8.3,2.7,3.4,8.7
1038,9,10,26000,46500,143278,6.7,7.9,3.3,8.5,4.4
1039,1,6,45000,33000,104714,3.1,7.7,9.4,6.6,9.3
1040,2,5,18000,3500,172220,5.4,4.0,8.7,7.2,1.3
1041,3,7,29000,1500,180890,5.8,1.3,2.1,1.4,6.5
1042,6,10,19500,48000,121107,2.5,6.6,3.4,8.8,2.9
1043,7,4,8750,4500,143554,6.8,7.3,6.3,2.9,9.6
1044,2,3,12750,500,36757,4.4,1.9,3.5,3.8,3.9
1045,9,5,50000,39000,197781,5.4,9.4,4.8,3.9,4.2
1046,7,3,46750,27000,192343,8.4,4.8,4.6,3.4,5.2
1047,1,2,39000,27500,114255,5.8,5.3,4.1,8.5,7.2
1048,8,10,30750,42000,241618,1.1,2.9,8.1,8.7,2.4
1049,2,1,5250,10000,74531,5.3,4.6,9.7,3.7,6.9
1050,6,2,34250,4000,168181,8.7,5.4,3.8,5.4,7.6
1051,6,9,12750,7500,156308,2.9,4.2,9.2,5.5,3.9
1052,9,4,4000,36500,244111,7.6,2.4,3.2,1.1,7.3
1053,6,10,21750,47000,85224,8.2,3.0,2.3,7.9,5.6
1054,8,2,5500,10500,118500,7.6,5.9,1.2,6.3,5.9
1055,1,9,28250,4500,61210,8.2,3.2,4.1,5.0,5.9
1056,7,1,22750,26000,57046,3.7,6.8,6.4,4.0,8.8
1057,4,10,2500,41000,193326,5.5,6.6,8.8,1.3,9.4
1058,7,2,31250,3000,202090,9.2,5.9,1.6,8.6,6.4
1059,2,6,19000,20500,88817,6.8,6.7,8.6,9.4,2.2
1060,7,6,45000,16000,76747,9.8,8.3,7.0,1.2,9.1
1061,3,5,12250,10000,106870,1.2,4.3,2.1,6.3,8.8
1062,3,10,37250,30500,226416,1.8,1.2,1.7,2.5,4.2
1063,2,10,29500,26500,246863,6.3,4.0,4.5,2.5,8.4
1064,9,7,43250,38500,139485,7.2,9.1,3.3,5.3,1.6
1065,1,8,8000,46000,61370,9.9,7.4,2.1,5.3,8.5
1066,3,7,4250,26500,212483,5.0,6.7,3.9,5.8,6.4
1067,6,8,6500,43000,245953,9.7,7.0,1.4,3.5,3.8
1068,1,4,32500,29500,45922,2.9,7.7,7.5,6.3,7.4
1069,7,7,48750,34000,216498,8.5,5.8,5.4,8.7,8.2
1070,5,2,2250,40000,139492,6.4,6.6,7.2,1.4,6.6
1071,1,9,48750,40500,15178,3.8,4.8,1.6,9.7,8.2
1072,4,2,34750,43500,43157,6.1,1.7,2.4,4.7,7.6
1073,3,1,36500,33500,156588,8.2,6.2,1.5,2.9,9.0
1074,7,3,28500,33000,247218,1.6,7.0,9.7,7.2,2.4
1075,5,7,13250,35000,222370,3.5,7.7,6.1,3.2,4.0
1076,2,9,45750,43000,113409,4.9,9.7,9.1,5.0,6.1
1077,4,6,17750,43500,181238,4.5,7.4,3.9,2.1,4.5
1078,7,1,49250,16000,218645,3.3,4.6,3.4,6.9,1.3
1079,1,4,48000,40000,237862,1.8,4.1,1.6,6.6,3.0
1080,3,7,14000,20500,22445,2.3,3.2,1.9,3.5,5.9
1081,2,8,46750,17000,199277,8.9,3.3,9.5,4.6,8.0
1082,3,3,27500,500,19316,5.0,2.3,6.2,1.7,5.0
1083,3,6,32000,35000,80641,9.0,4.3,2.8,1.9,9.3
1084,2,3,26250,37000,129049,6.9,5.8,9.5,9.8,4.5
1085,7,10,32250,45000,205316,2.0,1.1,7.9,2.6,8.1
1086,8,5,33250,40000,21926,7.4,1.5,9.7,8.4,3.8
1087,6,10,23000,47500,208140,7.2,1.3,5.7,4.8,7.5
1088,7,10,42750,46000,98260,1.1,8.3,5.8,4.7,9.5
1089,5,3,8250,48500,147884,2.8,1.8,2.7,6.9,2.7
1090,4,10,15250,33000,146553,4.3,2.3,4.3,9.0,3.9
1091,5,4,33000,13000,16952,8.1,1.8,2.6,9.9,5.6
1092,3,6,1000,29500,197869,5.7,8.6,8.2,7.1,5.8
1093,8,8,32500,25000,139726,7.7,5.5,8.9,1.9,1.5
1094,9,5,35250,20000,121403,9.4,3.2,8.6,9.3,3.8
1095,1,10,8250,40000,186712,7.6,5.3,3.6,8.8,2.7
1096,6,8,7500,15000,181772,9.9,8.5,3.1,2.5,7.8
1097,2,9,11000,49000,198720,6.5,3.5,6.4,5.2,5.0
1098,7,9,20000,38500,47997,5.1,1.8,7.5,2.3,2.9
1099,7,5,10000,26000,50555,1.7,4.4,9.0,4.5,3.6
1100,9,7,45250,29000,33045,2.7,2.9,1.4,2.3,5.3
1101,4,3,47000,50000,54476,3.6,7.1,3.3,2.0,3.5
1102,8,9,42000,18000,153735,2.3,5.4,2.4,2.6,1.9
1103,6,3,24250,48000,77529,2.7,4.0,8.8,4.3,10.0
1104,3,9,6750,5000,245357,5.1,9.4,9.2,3.4,5.5
1105,5,7,17250,30500,109305,5.5,6.2,4.8,7.9,2.4
1106,8,4,37250,30500,111336,8.5,1.2,7.9,3.9,4.8
1107,4,5,48750,35500,136627,1.1,8.5,4.3,5.7,2.9
1108,2,8,3000,45000,73589,3.1,3.0,8.5,8.1,2.5
1109,1,3,13250,47500,244424,8.4,8.9,2.4,1.1,8.4
1110,4,1,17750,28000,231611,4.4,9.1,8.9,2.9,4.4
1111,9,5,35000,2500,193202,1.8,2.2,8.6,3.6,9.6
1112,8,4,45250,30500,195653,8.2,2.7,7.6,1.7,9.4
1113,2,1,19500,46000,200842,8.5,6.9,5.4,4.5,7.1
1114,7,2,24750,36000,56305,5.0,8.7,1.6,3.8,1.7
1115,4,9,3750,1500,104418,2.7,7.8,8.8,6.8,9.8
1116,5,8,8750,6500,78814,1.6,9.5,3.9,9.4,6.1
1117,3,8,43500,8500,135404,4.6,3.6,3.1,4.5,7.4
1118,9,1,13500,23500,67080,8.7,5.3,7.4,5.3,6.1
1119,3,5,33750,21000,58833,7.2,9.4,5.6,1.9,2.6
1120,1,7,15750,15500,103128,2.1,8.3,9.3,9.0,4.6
1121,8,7,45500,49000,196113,7.5,8.7,1.7,4.1,1.4
1122,6,4,40500,29500,38850,4.9,2.7,8.0,2.7,4.0
1123,8,4,28250,27000,79524,4.4,8.6,2.5,3.3,1.6
1124,9,8,10500,32500,141787,7.1,10.0,6.1,2.1,3.8
1125,4,3,32500,37500,190373,4.5,3.2,8.5,3.9,6.2
1126,8,7,2500,48000,53061,5.6,1.7,7.5,4.5,1.8
1127,8,3,6000,38500,161084,2.0,7.2,7.3,1.7,6.6
1128,8,5,9750,43000,79194,7.9,1.4,5.8,2.0,7.2
1129,5,10,17750,3000,33422,8.8,6.8,2.9,6.3,3.0
1130,4,1,49250,33500,143893,8.8,1.9,7.5,6.7,7.1
1131,7,3,40000,46000,112443,3.7,4.4,2.7,9.5,9.2
1132,7,1,48000,41000,118215,3.1,3.3,7.0,4.5,8.4
1133,9,9,44750,29000,137428,4.9,5.9,2.7,5.7,7.5
1134,4,8,23500,500,13265,1.8,1.1,8.9,8.4,2.8
1135,9,6,26500,29500,240702,2.2,4.4,6.4,3.9,9.8
1136,2,3,13500,0,134236,6.6,2.5,3.7,6.4,5.9
1137,2,3,26500,26500,118792,6.1,3.5,9.2,7.3,5.7
1138,2,9,25500,9000,59768,1.2,5.4,4.1,1.7,7.2
1139,1,7,48000,7500,248171,9.2,2.6,7.2,3.0,1.0
1140,3,2,48750,17500,44695,4.1,3.9,5.3,9.7,8.8
1141,9,4,43250,30500,240286,5.3,7.5,1.6,3.5,5.1
1142,4,9,5000,18500,118031,6.4,6.9,8.5,5.2,6.0
1143,7,8,42750,38000,26040,2.2,6.5,3.3,1.2,8.0
1144,6,6,20750,40000,43596,7.2,3.3,2.4,9.3,4.9
1145,3,1,750,14000,1448,8.1,7.4,5.2,1.1,8.4
1146,3,8,38500,15000,99212,3.7,7.5,8.1,3.3,9.0
1147,8,9,26250,44000,2857,5.4,1.1,8.4,4.8,6.5
1148,7,6,27250,18500,114393,8.0,7.1,9.5,2.7,9.0
1149,8,9,27500,42500,219787,3.8,6.6,1.6,4.3,8.9
1150,9,2,25250,34000,158101,3.8,9.1,7.0,9.0,1.5
1151,9,5,14250,2000,236975,3.0,8.8,9.0,5.2,9.3
1152,7,8,27250,14500,249013,6.8,4.7,6.2,8.9,2.1
1153,9,1,43500,45000,238055,7.8,2.8,7.9,4.1,9.2
1154,8,1,23750,42500,104389,1.1,6.5,3.4,9.3,1.8
1155,7,10,45000,40000,214199,7.3,3.5,7.4,4.5,9.1
1156,1,5,17000,31500,102579,2.5,3.5,2.5,7.3,3.5
1157,8,6,39500,16500,24614,4.2,8.1,6.3,4.3,3.7
1158,2,10,44000,23500,39919,7.0,3.2,9.1,4.7,10.0
1159,3,9,17750,37000,108367,9.7,1.7,6.5,7.4,9.6
1160,2,7,31000,47500,74352,7.5,6.4,7.5,6.4,2.1
1161,3,5,30250,49000,209778,5.2,5.9,1.9,2.3,3.2
1162,2,2,11250,3000,23437,2.2,7.5,6.2,3.2,9.8
1163,8,10,26500,5500,240189,2.8,6.4,8.5,6.7,7.2
1164,4,8,12750,4000,118406,5.9,6.9,2.9,7.0,6.1
1165,3,10,36000,40000,113364,7.4,3.8,4.8,8.1,1.6
1166,4,10,4000,8000,3061,6.0,2.2,4.7,4.1,2.9
1167,8,5,21500,11500,247306,9.4,6.6,9.9,4.6,1.2
1168,3,3,250,8500,188851,1.7,4.1,7.0,8.7,5.8
1169,8,3,8750,4000,135696,6.1,9.4,3.6,4.9,9.6
1170,5,4,39750,34500,244838,8.9,4.4,3.5,6.3,9.3
1171,5,6,35750,7500,161096,7.1,3.7,4.1,7.1,7.4
1172,6,4,49250,37000,83246,1.6,2.2,5.3,3.1,2.9
1173,2,7,47750,20000,64711,6.9,9.3,5.5,5.4,2.9
1174,3,1,14250,18500,114120,7.4,6.7,9.2,2.4,7.8
1175,9,3,10500,17500,135503,6.9,9.2,5.9,2.1,5.4
1176,4,1,29750,3000,130303,7.4,5.0,1.1,9.7,8.1
1177,8,8,41250,2500,53733,1.8,1.2,9.9,7.6,7.1
1178,6,7,16750,41000,241910,7.0,6.8,4.8,7.3,2.2
1179,4,7,21500,31500,118020,9.0,3.3,2.9,9.9,7.6
1180,9,5,6000,19500,18844,6.7,8.0,5.5,8.0,9.9
1181,1,6,30000,17500,145553,9.3,9.9,7.0,4.5,8.8
1182,9,2,14750,10000,130890,5.4,2.2,8.9,1.1,8.2
1183,7,1,12250,22500,87307,8.5,7.0,5.6,5.9,3.7
1184,7,5,12000,30000,68759,6.5,4.3,7.0,5.5,8.5
1185,8,2,43500,41500,191632,7.1,8.0,4.7,5.3,9.5
1186,8,9,20500,39500,54009,6.7,2.9,9.7,1.2,6.7
1187,5,6,36250,10000,134585,3.2,6.5,7.4,4.6,8.3
1188,1,10,27000,39000,247431,4.8,9.1,7.0,7.7,7.9
1189,2,6,38500,39000,58333,1.9,3.9,5.1,1.8,8.0
1190,8,3,22250,16000,59142,9.4,5.1,7.1,1.9,9.6
1191,7,5,4750,13500,156915,5.6,2.2,7.0,1.0,4.9
1192,1,5,18750,24000,32475,7.3,4.4,6.4,5.9,2.8
1193,8,1,3500,43000,54514,6.1,9.7,9.3,4.9,8.2
1194,2,5,5500,47500,187653,4.4,5.6,4.8,6.5,1.1
1195,1,9,8250,41000,49825,5.8,4.7,2.2,1.3,8.9
1196,5,9,3000,49000,235201,5.0,4.0,9.6,6.6,1.9
1197,5,4,14000,19000,96640,6.4,9.8,9.5,3.9,4.9
1198,3,4,1000,15000,36115,1.9,3.1,1.2,4.7,9.7
1199,3,1,36250,46500,74255,3.6,8.7,1.9,4.7,3.7
1200,4,10,14500,43000,210327,3.7,8.6,5.0,4.1,8.4
1201,8,8,13750,39500,66978,9.3,1.1,2.7,3.7,3.9
1202,4,6,25500,43500,115931,6.5,9.0,4.3,9.9,4.5
1203,6,8,36000,4000,24175,7.0,7.8,8.7,6.5,5.6
1204,1,5,36250,26000,55527,9.4,1.1,2.3,3.2,8.2
1205,4,7,42500,24000,34141,1.6,8.5,3.2,9.6,1.5
1206,7,10,750,7000,192392,5.3,2.0,9.6,6.6,9.0
1207,9,4,23250,44500,53846,3.8,1.1,2.5,5.2,8.4
1208,2,9,7000,12500,85478,1.8,4.2,2.2,6.2,3.8
1209,7,5,43500,10000,225837,6.2,2.7,3.9,7.9,3.2
1210,1,7,7250,32000,243378,9.9,8.9,9.7,4.5,5.9
1211,1,3,23000,5500,92723,1.1,4.4,4.1,3.9,2.8
1212,3,3,29250,27000,185562,3.4,4.8,4.1,7.4,8.6
1213,6,8,46000,35000,10464,7.8,7.3,9.0,6.5,7.6
1214,2,3,8250,49000,99382,3.6,5.4,7.6,4.4,9.7
1215,8,4,33250,6000,160523,8.2,6.7,4.5,4.4,1.9
1216,7,5,49500,6000,57569,1.6,7.6,5.2,3.9,3.4
1217,6,2,14250,16000,61829,1.9,1.6,8.9,5.4,2.8
1218,2,9,8250,19000,229330,8.5,9.8,1.9,1.9,4.1
1219,2,10,33250,22000,200774,9.1,3.2,9.5,1.4,9.6
1220,5,5,7000,9500,212501,4.0,9.4,3.6,9.4,6.4
1221,8,9,10750,2000,63207,2.5,3.0,4.3,2.4,1.8
1222,5,5,11000,41000,109528,6.2,4.4,7.7,7.4,2.2
1223,4,8,10500,45000,184711,6.7,8.6,6.7,1.4,2.3
1224,8,2,5500,18000,206433,1.2,7.6,6.8,8.8,4.0
1225,4,5,4500,21500,230489,2.0,9.8,7.5,6.8,9.1
1226,7,10,35000,30000,236439,8.5,8.7,1.5,7.0,2.8
1227,5,10,21750,8000,121947,2.0,9.7,4.2,1.5,5.3
1228,1,10,31500,21000,36027,3.3,4.5,3.9,9.6,3.5
1229,1,5,41000,46500,229833,6.6,1.7,7.4,5.4,9.2
1230,3,3,25500,11500,217437,3.4,1.2,7.0,7.6,7.5
1231,2,5,44500,48000,39718,1.9,9.5,1.7,8.9,7.9
1232,1,2,26500,3000,111615,7.3,6.7,8.1,7.4,4.5
1233,6,9,35250,17500,235894,5.1,4.2,6.5,4.6,4.8
1234,2,6,24750,32500,133812,2.9,5.8,9.9,2.1,9.6
1235,9,6,16000,48500,91765,10.0,1.1,6.0,9.0,9.1
1236,7,7,28000,12500,54620,5.0,4.1,1.3,9.2,1.5
1237,1,3,9500,34000,185893,5.3,7.6,9.9,4.0,4.4
1238,1,6,49750,12500,191200,4.5,1.4,5.3,8.6,7.5
1239,3,6,21750,32000,192723,2.1,3.7,2.8,4.6,1.8
1240,6,7,28000,14500,216478,5.9,8.9,4.0,2.7,4.3
1241,9,2,2500,9500,131762,8.2,6.8,1.3,9.7,3.5
1242,9,3,16250,5500,91352,3.2,9.6,3.2,5.3,6.8
1243,2,9,26000,8500,114178,8.7,7.5,7.9,7.6,6.6
1244,7,7,25500,13000,174391,6.3,9.0,3.2,7.1,8.5
1245,5,5,35750,18500,245605,4.7,1.3,4.8,4.5,5.8
1246,1,9,33750,20000,85984,9.3,3.4,1.4,6.0,2.4
1247,7,8,49000,8500,141954,5.6,3.8,2.1,8.1,3.7
1248,6,6,39250,34000,190940,8.9,2.7,4.0,4.5,5.4
1249,1,2,12000,8000,148104,2.3,4.5,2.4,2.4,1.8
1250,6,6,33750,18000,16639,6.5,5.6,10.0,2.6,3.0
1251,6,5,36250,47500,124806,2.4,3.2,4.3,9.2,4.2
1252,3,1,21750,1500,27285,8.1,6.0,2.0,1.3,1.9
1253,4,9,20250,37000,32230,1.0,8.8,6.7,3.6,6.1
1254,7,5,13500,3000,190275,9.4,2.2,1.1,2.1,1.4
1255,6,3,38250,12500,33821,7.3,4.5,3.4,4.0,3.4
1256,8,7,23750,500,40244,4.6,5.7,5.9,8.8,3.3
1257,5,1,35750,46500,70577,5.1,3.4,2.1,7.0,6.5
1258,5,7,14000,13500,95810,9.9,6.7,5.1,1.1,7.8
1259,7,1,3000,25500,144081,6.2,1.5,4.4,5.7,9.1
1260,3,2,10000,27000,142864,5.3,9.6,7.9,6.0,9.7
1261,9,2,22000,5500,118504,8.0,2.5,5.7,6.4,5.0
1262,2,8,25750,41000,246680,1.4,2.7,1.9,2.9,4.3
1263,5,7,43500,17000,246743,2.8,4.3,1.8,3.6,8.4
1264,4,3,15750,39000,106319,8.4,7.2,5.0,1.7,3.4
1265,2,1,46250,33000,141989,5.2,2.3,8.2,6.6,9.4
1266,4,8,19250,12000,235300,7.5,6.9,3.4,1.7,3.2
1267,8,7,28500,7500,159849,2.5,3.4,9.4,8.6,4.0
1268,4,2,22000,6000,157545,5.3,6.5,3.5,9.6,3.2
1269,8,9,14750,41000,140231,10.0,3.6,4.0,5.6,1.6
1270,2,4,3250,45500,106598,7.7,7.9,6.4,2.8,9.8
1271,2,9,18500,11000,81899,4.2,5.5,3.3,4.2,5.0
1272,4,8,41000,18000,101860,2.9,4.0,4.6,5.3,4.9
1273,8,7,26000,31000,41146,5.3,9.2,3.4,9.7,3.8
1274,6,9,7750,38000,164446,6.8,6.3,7.0,4.5,9.8
1275,5,7,47000,49500,214261,1.1,4.0,6.2,5.9,7.0
1276,8,7,24250,36500,162630,5.1,8.1,3.4,7.0,7.8
1277,9,8,23250,12500,249276,8.5,7.5,1.5,5.7,3.7
1278,3,9,39500,16500,122674,3.3,9.5,6.9,9.3,1.8
1279,3,8,30250,30000,136945,1.5,9.0,9.2,3.7,1.0
1280,5,8,13500,31500,27322,8.9,9.4,9.1,5.6,5.4
1281,7,5,37500,48500,197817,1.4,1.1,3.5,6.7,6.2
1282,2,2,47250,49500,65343,9.5,3.8,10.0,2.1,6.6
1283,1,6,37500,33000,162156,7.5,2.4,5.1,1.6,5.7
1284,9,2,44000,4500,215819,6.0,8.4,6.5,9.2,7.1
1285,1,5,30500,28500,159567,6.9,5.4,7.8,8.6,3.1
1286,2,8,14500,27000,115839,9.7,5.8,6.7,2.0,7.8
1287,1,5,4500,44500,199313,1.7,7.1,8.7,7.1,5.8
1288,7,4,30000,27000,58662,6.5,4.8,7.3,1.4,6.1
1289,9,8,47000,12500,116970,6.0,5.9,1.7,5.1,5.2
1290,6,1,19250,9000,13314,7.8,9.9,4.5,7.5,5.7
1291,2,3,8750,24000,176818,3.0,7.7,3.8,7.5,2.9
1292,9,3,47750,31000,23075,4.3,2.0,6.9,8.4,5.9
1293,4,8,18000,50000,12326,8.9,9.4,3.1,4.5,3.9
1294,7,4,22000,24500,45641,7.2,6.9,4.0,9.5,2.0
1295,3,8,17750,41500,120012,2.8,1.4,2.2,5.4,5.2
1296,5,2,4500,12500,106238,8.6,8.9,8.2,5.8,2.0
1297,4,9,41750,19000,132619,6.4,4.7,2.9,4.0,2.6
1298,9,7,15500,18000,146649,5.8,6.8,4.9,1.4,3.5
1299,1,4,47750,0,171814,7.0,3.0,1.1,2.8,2.7
1300,6,6,28250,33000,71865,6.4,7.6,2.3,8.4,9.2
1301,1,9,29500,13000,157107,7.2,1.5,3.3,1.6,1.7
1302,3,2,39750,13500,79989,1.5,4.0,7.3,3.6,1.2
1303,7,2,19250,20500,245086,3.5,6.5,4.9,1.1,3.0
1304,1,7,37750,37500,168287,8.6,5.1,3.7,9.4,8.6
1305,1,3,39500,38000,23045,5.9,6.3,5.4,1.2,1.0
1306,7,8,38750,47000,237129,8.0,2.9,7.2,4.8,3.2
1307,1,1,25250,23500,18574,9.7,9.0,5.1,1.1,9.2
1308,1,2,21250,44500,76755,2.0,7.5,6.4,3.7,5.1
1309,2,10,45000,39000,41024,7.3,9.4,5.4,6.5,5.8
1310,7,6,43250,7000,164543,8.8,1.7,3.3,7.7,9.7
1311,2,1,30500,14500,233807,5.0,5.7,2.1,8.4,1.1
1312,7,9,21500,18500,23670,6.7,3.5,5.5,8.3,8.8
1313,5,5,11750,9000,175259,1.7,1.7,9.6,4.8,4.8
1314,7,6,21000,9500,148134,9.3,7.3,2.0,7.4,4.6
1315,7,5,46750,31500,49847,7.2,4.8,9.9,7.9,5.1
1316,6,1,42750,31000,198197,5.6,3.9,8.5,2.2,9.9
1317,8,6,19250,34000,199016,2.1,8.5,2.8,4.6,3.1
1318,5,1,44250,26000,85621,9.0,9.0,8.1,7.1,7.2
1319,5,4,39250,22000,239586,10.0,4.9,5.8,1.0,7.0
1320,8,9,2250,7500,149512,9.8,4.0,5.2,4.7,7.4
1321,1,4,23250,47500,165963,3.1,8.0,1.2,1.5,6.7
1322,2,10,34500,24500,230627,2.0,8.6,7.8,6.4,3.8
1323,5,4,1500,30500,193830,4.8,3.8,5.1,5.9,4.6
1324,4,6,45750,33500,187251,9.2,1.4,8.7,1.5,5.1
1325,9,4,45000,15500,173174,8.7,5.4,2.9,3.7,3.5
1326,3,4,7250,29500,232038,3.5,1.3,8.0,3.8,9.4
1327,7,8,15000,16000,39733,3.1,9.2,3.6,4.0,3.0
1328,4,7,4500,20500,210431,7.4,4.3,3.2,5.5,9.9
1329,5,9,16250,22500,8986,7.7,6.2,8.1,7.3,1.1
1330,6,5,1000,22500,52433,8.6,1.4,7.7,3.5,5.7
1331,1,4,23250,16500,61344,1.7,2.5,2.8,7.2,2.1
1332,2,2,31500,30000,101819,2.2,3.8,5.9,3.7,8.7
1333,3,2,46000,6000,57051,8.7,4.0,2.0,5.4,3.6
1334,4,1,47000,42000,139246,6.4,2.1,8.6,9.7,4.1
1335,3,6,32500,11500,190505,8.7,5.3,2.0,6.4,8.9
1336,6,10,1250,11500,23602,9.1,6.5,2.8,1.0,5.9
1337,3,10,40500,49500,213818,6.3,6.0,4.4,5.0,4.5
1338,4,10,10750,44000,225070,3.1,4.1,1.8,1.1,6.0
1339,4,7,43250,48500,73259,2.6,2.9,4.3,3.1,3.7
1340,5,3,36250,41000,196370,9.6,6.8,1.8,8.9,1.4
1341,8,6,8000,3500,60268,5.8,5.4,9.7,3.7,2.1
1342,9,6,34500,19500,120559,8.2,3.5,8.1,6.1,4.4
1343,2,8,23500,2000,201991,3.9,6.4,2.5,7.7,3.1
1344,7,3,3000,43500,142287,8.4,7.3,2.4,5.0,6.1
1345,9,6,2250,45500,77565,9.8,8.5,3.6,7.8,4.6
1346,8,2,37500,13000,133222,9.6,1.9,4.4,7.5,3.3
1347,7,2,4750,25000,83327,9.3,2.7,6.1,9.5,6.3
1348,8,7,14250,40500,238001,6.3,8.3,2.9,2.5,8.0
1349,3,9,48750,33000,81877,7.1,4.8,1.3,5.0,2.9
1350,3,3,44250,4500,233628,4.0,8.6,9.1,3.8,3.1
1351,8,7,35500,31500,246486,6.1,3.5,4.5,7.4,2.3
1352,2,8,12750,43500,69004,4.7,5.8,2.7,4.2,2.3
1353,5,10,23250,0,52528,2.6,4.7,2.8,5.2,7.9
1354,6,7,5500,13000,189793,7.8,9.9,1.5,8.4,6.6
1355,1,2,45750,19000,247730,9.1,8.6,6.1,4.6,3.3
1356,4,3,13500,19500,220782,5.5,2.3,5.0,8.5,2.7
1357,6,5,25750,16500,157522,7.3,3.8,8.9,4.0,6.0
1358,9,1,44500,5500,37048,6.5,4.5,4.9,4.6,8.3
1359,4,6,37750,49500,231665,1.4,3.9,6.7,7.2,8.1
1360,5,1,50000,9500,54034,1.6,6.4,3.0,5.6,8.0
1361,6,9,28000,17500,154657,6.6,5.0,7.3,8.1,2.8
1362,8,8,28750,2000,150986,3.1,8.8,5.3,8.7,8.7
1363,1,6,23500,15500,209805,3.4,3.5,1.5,3.0,7.5
1364,4,4,48250,16000,102654,9.0,1.2,7.8,8.2,8.7
1365,8,3,24500,41000,59055,1.2,4.0,1.2,5.2,6.8
1366,3,3,4750,44500,233427,6.2,5.8,6.2,3.1,2.0
1367,7,9,22000,19500,30803,2.8,6.6,10.0,2.3,2.4
1368,4,7,2000,7000,234081,4.3,8.7,5.8,1.1,8.8
1369,2,2,14750,10000,244014,1.8,6.3,3.9,2.6,6.0
1370,5,7,48500,47000,195408,3.8,7.8,5.0,1.7,3.4
1371,2,1,38250,11500,110071,6.7,7.8,3.9,9.7,8.7
1372,8,3,24000,41500,50317,9.3,6.1,1.6,4.6,7.2
1373,1,4,49250,13000,24639,5.3,7.8,2.5,9.7,8.9
1374,4,10,26750,44000,89742,3.3,3.4,4.6,8.6,2.4
1375,4,4,4500,32500,101414,5.2,2.2,8.4,8.7,3.5
1376,7,8,36250,14500,140310,4.1,8.8,4.2,1.2,2.7
1377,1,8,30000,41000,246200,6.9,4.5,7.6,5.9,4.7
1378,6,4,42750,18500,163396,2.6,7.6,6.3,9.6,6.7
1379,3,10,39250,34000,41830,5.4,2.2,6.0,9.8,5.8
1380,1,4,17500,31000,86417,9.2,4.8,8.3,2.9,4.4
1381,1,2,48750,39000,60265,9.0,1.6,2.6,4.4,7.2
1382,7,2,43750,30500,224918,3.1,6.6,4.0,2.2,9.2
1383,3,7,25750,18000,47559,9.2,2.1,3.8,8.2,2.1
1384,6,3,24000,7000,112030,2.4,2.8,2.2,5.7,7.0
1385,1,1,20250,39000,243160,6.7,4.4,3.2,8.5,5.0
